,Fuel Type Code,Station Name,Street Address,Latitude,Longitude,ZIP,Open Date
0,ELEC,OUC RELIABLE 01,100 W Anderson Street,28.535975,-81.379663,32801,
1,ELEC,OUC OC BARNETT 1,4801 W Colonial Dr,28.560571999999997,-81.441748,32808,
2,ELEC,OUC OC MARKS ST 01,99 E Marks St,28.556879,-81.37763199999999,32803,
3,ELEC,OUC OUC OCCC 03,9899 International Drive,28.429015000000003,-81.458938,32819,
4,ELEC,OUC OC W LIBRARY 01,5151 Raleigh St,28.528024,-81.44774,32811,
5,ELEC,OUC OC MED EXAM 01,2350 E Michigan Street,28.512494,-81.351919,32806,
6,ELEC,City of Delray Beach - Banker's Row Parking Lot,200 NE 1st Ave,26.465314000000003,-80.07219,33444,6/15/2011
7,ELEC,GREEN MANGO GREEN MANGO 1,1771 Airport Rd,30.485141,-81.662098,32218,
8,ELEC,Firkins Nissan,1611 Cortez Rd W,27.462023,-82.578036,34207,3/15/2011
9,ELEC,Maus Nissan,937 S Suncoast Blvd,28.848733000000003,-82.57947,34448,3/15/2011
10,ELEC,Deland Nissan,2600 S Woodland Blvd,28.983689000000002,-81.300079,32720,3/15/2011
11,ELEC,Delray Nissan,2200 S Federal Hwy,26.435015999999997,-80.072333,33483,3/15/2011
12,ELEC,Fort Lauderdale Nissan,1051 S Federal Hwy,26.109825,-80.13709899999999,33316,3/15/2011
13,ELEC,Westside Nissan,1726 Cassat Ave,30.288306,-81.73083199999999,32210,3/15/2011
14,ELEC,Fuccillo Nissan,7447 Blanding Blvd,30.212415000000004,-81.736209,32244,3/15/2011
15,ELEC,Rountree-Moore Nissan,4262 W US 90,30.18082,-82.702224,32055,3/15/2011
16,ELEC,Bill Seidle's Nissan,10500 NW 12th St,25.783120999999998,-80.366772,33172,3/15/2011
17,ELEC,Palmetto 57 Nissan,16725 NW 57th Ave,25.9262,-80.292105,33055,3/15/2011
18,ELEC,AutoNation Nissan - Miami,3345 SW 8th St,25.765060000000002,-80.250516,33135,3/15/2011
19,ELEC,AutoNation Nissan - Kendall,17305 S Dixie Hwy,25.609391,-80.348241,33157,3/15/2011
20,ELEC,AutoNation Nissan - Pembroke Pines,8890 Pines Blvd,26.007358,-80.263072,33024,3/15/2011
21,ELEC,Alan Jay Nissan,1700 Flare Rd,27.485756,-81.481603,33870,1/16/2017
22,ELEC,Wallace Nissan,4313 S Federal Hwy,27.152728999999997,-80.217708,34997,3/15/2011
23,ELEC,Courtesy Nissan - Tampa,3800 W Hillsborough Ave,27.995139,-82.506186,33614,3/15/2011
24,ELEC,Ferman Nissan - North Tampa,11001 N Florida Ave,28.049764,-82.458596,33612,3/15/2011
25,ELEC,Sutherlin Nissan,946 S US Highway 1,27.585356,-80.376442,32962,3/15/2011
26,ELEC,Hill Nissan,6401 Cypress Gardens Blvd,27.982961,-81.676059,33884,3/15/2011
27,ELEC,LEESBURG FL LIBRARY 01,153-199 N Palmetto St,28.811736,-81.87520400000001,34748,
28,ELEC,Baptist Health - West Kendall,9555 SW 162nd Ct,25.67973328,-80.45629,33196,7/1/2011
29,ELEC,Jupiter Town Hall Complex,210 Military Trail,26.9322,-80.1027,33458,7/14/2011
30,ELEC,OUC CAY COMMONS 01,4102 Breakview Dr,28.424815999999996,-81.445089,32819,
31,ELEC,OUC DOMINOS UNIT 01,5944 S Orange Blossom Trail,28.470547999999997,-81.396861,32809,
32,ELEC,OUC VISTA CAY 01,5012 Shoreway Loop,28.429046999999997,-81.44937,32819,
33,ELEC,OUC WINGATE 1,5661 Windhover Dr,28.485994,-81.457176,32819,
34,ELEC,LEE COUNTY GOV ADMIN EAST,2201 2nd St,26.642789,-81.869132,33901,
35,ELEC,OUC SHERATON UNIT 1,5905 International Drive,28.463514,-81.46141899999999,32819,
36,ELEC,OUC OUC GARDENIA 01,3800 Gardenia Ave,28.503733,-81.422651,32839,
37,ELEC,CITY OF TAMPA TWIGGS GARAGE 1,901 E Twiggs St,27.951258000000003,-82.45178100000001,33602,
38,ELEC,CITY BRADENTON RIVERWALK,808 3rd Ave W,27.499076000000002,-82.56944200000001,34205,
39,ELEC,Orlando Health - Dr. P Phillips Hospital,9400 Turkey Lake Rd,28.429987,-81.475116,32819,11/15/2011
40,ELEC,OUC OUC PERSHING 01,5971 Pershing Ave,28.499373,-81.30389699999999,32822,
41,ELEC,OUC OC HEALTH & FAM,2100 E Michigan St,28.512254,-81.35340699999999,32806,
42,ELEC,OUC OC FAMILY SERV,1718 E Michigan Street,28.51288,-81.35870200000001,32806,
43,ELEC,DON CESAR HOTEL EV CHARGER 01,3400 Gulf Blvd,27.709440999999998,-82.736735,33706,
44,ELEC,CITY BRADENTON JUDICIALGARAGE2,615 12th St W,27.493278999999998,-82.573234,34205,
45,ELEC,CITYOFKISSIMMEE CITY HALL,101 N Church St,28.294546,-81.406797,34741,
46,ELEC,CITYOFKISSIMMEE LAKEFRONT PARK,300 E Monument Ave,28.291415,-81.404105,34741,
47,ELEC,OUC INFUSION TEA 01,1600 Edgewater Dr,28.565738,-81.389771,32804,
48,ELEC,COL GARAGE EVSE 1,314 E Main St,28.04433,-81.954245,33801,
49,ELEC,ACCESS MAIL EVSE UNIT 01,14240 62nd St N,27.901732,-82.721249,33760,
50,ELEC,OUC HILTON UNIT 01,6001 Destination Pkwy,28.425297999999998,-81.456277,32819,
51,ELEC,OUC STCL CITY HALL1,1300 9th St,28.249966999999998,-81.28294,34769,
52,ELEC,OUC STCL SR CTR 1,702 Indiana Ave,28.250888,-81.279774,34769,
53,ELEC,Tampa Area Electrical JATC,5625 Harney Rd,27.988196999999996,-82.39216400000001,33610,3/6/2012
54,ELEC,Carmine's Coal Fired Pizza,4575 Military Trail,26.892152000000003,-80.10266800000001,33458,2/15/2012
55,ELEC,Weston Nissan,3650 Weston Rd,26.073774,-80.361864,33331,11/30/2011
56,ELEC,OUC AVALON PARK 1,3680 Avalon Park E Blvd,28.510519,-81.154682,32828,
57,ELEC,CITY OF ORLANDO GEICO UNIT 01,400 W South St,28.537663000000002,-81.384224,32805,
58,ELEC,OUC COO CNL P4-02,460 Boone Ave,28.536837,-81.380623,32801,
59,ELEC,OUC STCL CIVIC CTR1,3001 17th St,28.241622999999997,-81.307326,34769,
60,ELEC,Solar by Harrimans,140 James St,27.083031,-82.42344,34285,5/11/2012
61,ELEC,Harbor Nissan,4336 Tamiami Trail,26.966835999999997,-82.076851,33980,1/31/2012
62,ELEC,Fuccillo Nissan,15299 US Highway 19 N,27.911345,-82.728797,33764,1/31/2012
63,ELEC,Lokey Nissan,27758 US Highway 19 N,28.024503000000003,-82.738817,33761,1/31/2012
64,ELEC,Coral Springs Nissan,9350 W Atlantic Blvd,26.238709999999998,-80.251886,33071,1/31/2012
65,ELEC,Daytona Nissan,950 N Tomoka Farms Rd,29.215495,-81.10534,32124,1/31/2012
66,ELEC,Sutherlin Nissan,13985 S Tamiami Trail,26.539388,-81.870692,33912,1/31/2012
67,ELEC,Sutherlin Nissan,4815 S US Highway 1,27.377265,-80.326861,34982,1/31/2012
68,ELEC,Gainesville Nissan,3915 N Main St,29.689296000000002,-82.318596,32609,1/31/2012
69,ELEC,Coggin Nissan,10600 Atlantic Blvd,30.324014000000002,-81.52471899999999,32225,1/31/2012
70,ELEC,Coggin Nissan at the Avenues,10859 Philips Hwy,30.172215,-81.54458299999999,32256,1/31/2012
71,ELEC,Jenkins Nissan,4401 State Rd 33 N,28.098090000000003,-81.949333,33805,1/31/2012
72,ELEC,Jenkins Nissan,10234 US Highway 441,28.822813,-81.78745699999999,34788,1/31/2012
73,ELEC,Bill Ray Nissan,2724 N Highway 17-92,28.724709000000004,-81.316556,32750,1/31/2012
74,ELEC,Miller & Miller Nissan,4770 Highway 90,30.782356,-85.245729,32446,1/31/2012
75,ELEC,Nissan of Melbourne,440 S Harbor City Blvd,28.101637,-80.614492,32901,1/31/2012
76,ELEC,Maus Nissan,3923 US 19 N,28.21583,-82.739071,34652,1/31/2012
77,ELEC,Pearson Nissan of Ocala,2060 SW College Rd,29.171608000000003,-82.161506,34471,1/31/2012
78,ELEC,Marriott Grand Vista,5935 Avenida Vista,28.398464899999997,-81.4537093,32822,8/9/2011
79,ELEC,Reed Motors,3776 W Colonial Dr,28.551681,-81.424557,32808,1/31/2012
80,ELEC,Sutherlin Nissan - Orlando,8125 E Colonial Dr,28.5684,-81.27715,32807,1/31/2012
81,ELEC,Universal Nissan,12785 S Orange Blossom Trail,28.38053,-81.403658,32837,1/31/2012
82,ELEC,Beck Nissan,252 N Highway 17,29.663189000000003,-81.65609599999999,32177,1/31/2012
83,ELEC,John Lee Nissan,120 E 23rd St,30.188965999999997,-85.656853,32405,1/31/2012
84,ELEC,Sandy Sansing Nissan,5705 Pensacola Blvd,30.474140000000002,-87.249675,32505,1/31/2012
85,ELEC,Performance Nissan,1345 S Federal Hwy,26.21375,-80.10699,33062,1/31/2012
86,ELEC,Naples Nissan,3640 Pine Ridge Rd,26.211419,-81.74474599999999,34109,1/31/2012
87,ELEC,West Palm Beach Nissan,3870 Blue Heron Blvd,26.782346999999998,-80.09792,33404,1/31/2012
88,ELEC,Southern 441 Nissan,9405 Southern Blvd,26.680653999999997,-80.198008,33411,1/31/2012
89,ELEC,Nissan of Saint Augustine,2755 US 1 S,29.844721000000003,-81.323289,32086,1/31/2012
90,ELEC,Crown Nissan,5151 34th St N,27.818804999999998,-82.678474,33714,1/31/2012
91,ELEC,Gettel Nissan - Sarasota,3530 Bee Ridge Rd,27.298292,-82.499125,34239,1/31/2012
92,ELEC,Kraft Nissan,3277 Mahan Dr,30.462438,-84.221215,32308,1/31/2012
93,ELEC,Pat Fischer Nissan,1128 S Hopkins Ave,28.602971999999998,-80.80895699999999,32780,1/31/2012
94,ELEC,Nissan of Venice,700 US Highway 41 Bypass S,27.090885999999998,-82.433092,34292,1/31/2012
95,ELEC,Wesley Chapel Nissan,28519 State Rd 54,28.23835,-82.344239,33544,1/31/2012
96,ELEC,OUC VCC UNIT 04,1800 S Kirkman Rd,28.518951,-81.46544899999999,32811,
97,ELEC,Altamonte Mall,451 E Altamonte Dr,28.666819,-81.377753,32701,5/26/2012
98,ELEC,City of Gulfport - Casino,5500 Shore Blvd S,27.737752,-82.707812,33707,1/15/2018
99,ELEC,City of Lake Mary - Trailhead Park,3990 W Lake Mary Blvd,28.75658,-81.3459,32746,5/8/2012
100,ELEC,Rosen Medical Plaza,7676 International Dr,28.450933000000003,-81.47343599999999,32819,5/8/2012
101,ELEC,St. Pete Beach - City Hall,155 Cory Ave,27.744,-82.7475,33706,6/11/2012
102,ELEC,FSU GARAGE 6 UNIT 2,414 Walker St,30.437908,-84.299634,32304,
103,ELEC,HILLS COUNTY KEEL LIBRARY,2902 W Bearss Ave,28.086753,-82.49262399999999,33618,
104,ELEC,OUC ORMC UNDERWOOD1,77 W Underwood St,28.526999,-81.379386,32806,
105,ELEC,OUC CROWNE PLAZA 1,304 W Colonial Drive,28.551828000000004,-81.383176,32801,
106,ELEC,HILLS COUNTY PLANT CITY 1,301 N Michigan Ave,28.017569,-82.12125,33563,
107,ELEC,Hampton Inn & Suites,50 SW 12th St,25.762239,-80.194224,33130,5/31/2012
108,ELEC,Hilton Orlando Bonnet Creek,14100 Bonnet Creek Resort,28.354640999999997,-81.53400400000001,32821,10/29/2012
109,ELEC,Orange County - Convention Center,9800 International Dr,28.426859000000004,-81.469851,32821,12/12/2012
110,ELEC,Sheraton Vistana Resort,8800 Vistana Centre Dr,28.367465000000003,-81.503816,32821,11/11/2012
111,ELEC,Applebee's,4000 Park Blvd,27.839184000000003,-82.687838,33781,10/25/2012
112,ELEC,Pinellas Park Public Library,7770 52nd St N,27.842669,-82.704026,33781,6/14/2012
113,ELEC,Applebee's,2901 66th St N,27.798225,-82.728033,33710,8/19/2012
114,ELEC,Publix #1199,1600 66th St N,27.786556,-82.72972,33710,6/14/2012
115,ELEC,Publix #1394,1700 34th St N,27.789083,-82.68064,33713,6/14/2012
116,ELEC,City of Seminole - Recreation Center,9100 113th St N,27.856111,-82.79603,33772,7/18/2012
117,ELEC,City of Altamonte Springs - City Hall,225 Newburyport Ave,28.664583,-81.35819000000001,32701,9/23/2012
118,ELEC,TECO MVC EVSE 01,6998 Dickman Rd,27.792288,-82.401256,33572,
119,ELEC,City of DeLand - City Hall,120 S Florida Ave,29.027639,-81.30658000000001,32720,7/7/2012
120,ELEC,City of DeLand - Parking Lot 11,121 W Rich Ave,29.030056,-81.30456,32720,6/12/2012
121,ELEC,City of Inverness - Parking Lot,212 W Main St,28.836341700000002,-82.33431829999999,34450,9/26/2012
122,ELEC,Sheraton Vistana Village,12401 International Dr,28.386846000000002,-81.476792,32821,4/30/2013
123,ELEC,Publix #1149,111 104th Ave,27.765634999999996,-82.767246,33706,5/3/2013
124,ELEC,OUC OIA TA 02,1 Jeff Fuqua Blvd,28.432765999999997,-81.309533,32827,
125,ELEC,Publix #850,601 S Andrews Ave,26.11424,-80.14381999999999,33301,3/1/2013
126,ELEC,WHOLE FOODS MKT NORTHMIAMI ST 1,12150 Biscayne Blvd,25.888014000000002,-80.165492,33181,
127,ELEC,City of Sarasota - Marina Jack's Bayfront Park,Island Park Dr,27.333244,-82.545767,34236,9/23/2012
128,ELEC,Grieco Chevrolet - Delray Beach,1111 Linton Blvd,26.440352,-80.085095,33444,1/1/2012
129,ELEC,Sarasota Ford,707 S Washington Blvd,27.329798999999998,-82.529513,34236,4/1/2013
130,ELEC,Sawgrass Ford,14501 W Sunrise Blvd,26.148054000000002,-80.339035,33323,3/1/2013
131,ELEC,Florida Mall Hotel,1500 Sand Lake Rd,28.450306,-81.398009,32809,5/5/2013
132,ELEC,Metro Ford,9000 NW 7th Ave,25.857351,-80.210401,33150,6/1/2013
133,ELEC,Palm Bay Ford,1202 Malabar Rd SE,27.996616999999997,-80.627127,32907,6/1/2013
134,ELEC,DiamondHead Beach Resort,2000 Estero Blvd,26.449465000000004,-81.946872,33931,6/1/2011
135,ELEC,Jarrett Ford,1305 US 27 N,27.610781,-81.515615,33825,4/1/2013
136,ELEC,Wayne Akers Ford,2000 10th Ave N,26.629628000000004,-80.07295,33461,4/1/2013
137,ELEC,CITY BRADENTON CITY CENTER,1000 1st Ave W,27.499060999999998,-82.573175,34205,
138,ELEC,Pinecrest Gardens,11000 Red Rd,25.669547,-80.285248,33156,1/23/2014
139,ELEC,AutoNation Nissan - Brandon,9920 Adamo Dr,27.947160999999998,-82.340532,33619,3/15/2011
140,ELEC,BMW_PALM BEACH STATION 01,2901 Okeechobee Blvd,26.707125,-80.097972,33409,
141,ELEC,Village of Pinecrest Municipal Center,12645 Pinecrest Pkwy,25.653212,-80.328946,33156,4/1/2014
142,ELEC,OUC UCF MED EVSE 01,6900 Laureate Blvd,28.367555,-81.278734,32827,
143,ELEC,The Ritz-Carlton,4012 Central Florida Pkwy,28.405221,-81.427767,32837,6/20/2014
144,ELEC,Sunrise Ford,5435 S US Highway 1,27.366229999999998,-80.327301,34982,8/1/2015
145,ELEC,Selby Public Library,1331 1st St,27.337678000000004,-82.543681,34236,10/1/2012
146,ELEC,Moonspinner Condominiums,4425 Thomas Dr,30.138857,-85.749222,32408,12/1/2014
147,ELEC,Destin Commons Mall,4300 Legendary Dr,30.390254,-86.42590799999999,32541,9/24/2014
148,ELEC,Magnolia Parke Square,NW 39th Pl and NW 48 Terrace,29.68955,-82.3951,32606,3/1/2015
149,ELEC,CAPITAL BMW CAPITAL BMW 02,3701 W Tennessee St,30.458639,-84.355314,32304,
150,ELEC,Westgate Vacation Villas Resort & Spa,7700 Westgate Blvd,28.329043,-81.597278,34747,1/1/2015
151,ELEC,Embry-Riddle Aeronautical University,600 S Clyde Morris Blvd,29.188648999999998,-81.045488,32114,1/1/2015
152,ELEC,Sandpearl Resort,500 Mandalay Ave,27.982785800000002,-82.82730190000001,33767,1/1/2015
153,ELEC,Whole Foods Market,27001 US Highway 19 N,28.017407000000002,-82.73748499999999,33761,1/1/2015
154,ELEC,Pinellas County Courthouse,315 Court St,27.961653000000002,-82.800841,33756,1/1/2015
155,ELEC,Vinoy Renaissance,501 5th Ave NE,27.7781601,-82.632299,33701,1/15/2018
156,ELEC,Publix #1182,2401 W Azeele St,27.941456,-82.48465,33609,9/1/2011
157,ELEC,The Alfond Inn,300 E New England Ave,28.595499,-81.347619,32789,4/1/2015
158,ELEC,DoubleTree by Hilton - St. Augustine Historic District,116 San Marco Ave,29.9043529,-81.3180944,32084,10/1/2014
159,ELEC,City of West Palm Beach - Clematis Garage,500 Banyan St,26.714169000000002,-80.055572,33401,5/20/2011
160,ELEC,Porsche and BMW of Ocala,5155 SW College Rd,29.128832,-82.206937,34474,9/1/2015
161,ELEC,Reed Nissan Clermont,16005 FL 50,28.547344,-81.68937,34711,3/5/2014
162,ELEC,INTL PLAZA EV CHARGER 01,2223 N Westshore Blvd,27.966459999999998,-82.52059,33607,
163,ELEC,Hyatt Regency,9801 International Dr,28.426947,-81.468171,32819,3/1/2016
164,ELEC,City of Delray Beach - City Hall,100 NW 1st St,26.463485,-80.07584200000001,33444,1/1/2019
165,ELEC,Florida Power & Light - Manatee Lagoon,6000 N Flagler Dr,26.76284,-80.051305,33407,12/20/2015
166,ELEC,Tampa International Airport - Short Term Parking Lot,4205 Bessie Coleman Blvd,27.982584999999997,-82.53687,33607,9/1/2016
167,ELEC,Tampa International Airport - Long Term Parking Lot,4000 George Bean Pkwy,27.971237,-82.539312,33607,9/1/2016
168,ELEC,Tampa International Airport - Economy Parking Lot,5601 Airport Service Rd,27.966583,-82.5359,33607,9/1/2016
169,ELEC,Lee Nissan,235 Miracle Strip Pkwy SW,30.406518,-86.62978000000001,32548,10/1/2011
170,ELEC,Publix #1494,1500 SW 57th Ave,25.756598,-80.28836,33144,5/5/2016
171,ELEC,Publix #1531,725 1st Ave S,27.770293,-82.64363,33701,3/2/2017
172,ELEC,G1CHARGER TRUMP TOWER G2,2711 S Ocean Dr,25.99625,-80.11726800000001,33019,
173,ELEC,Sawgrass Mills Mall Garage,1780 Sawgrass Mills Cir,26.148811,-80.317874,33325,9/1/2016
174,ELEC,FROST SCIENCE MUSEUM EVSE 01,1101 Biscayne Blvd,25.785611,-80.187497,33130,
175,ELEC,NCF HEISER BLDG 01,500 College Drive,27.385915,-82.560091,34234,
176,ELEC,CAMDEN PIER DIS AER APT 1ST FL,330 3rd Street S,27.767840000000003,-82.636616,33701,
177,ELEC,BAPTIST HEALTH TAVERNIER FL 01,91500 Overseas Hwy,25.005617,-80.522139,33070,
178,ELEC,BANYAN STREET C EV CHARGER 01,101 E Kennedy Blvd,27.946340000000003,-82.458478,33602,
179,ELEC,City of Delray Beach - Fairfield Inn,910 W Atlantic Ave,26.461119,-80.082512,33444,5/15/2015
180,ELEC,City of West Palm Beach - City Center Garage,401 Clematis St,26.713894,-80.05421,33401,9/1/2015
181,ELEC,OUC VCC UNIT 03,1800 S Kirkman Rd,28.523193,-81.464405,32835,
182,ELEC,OUC ORMC COPELAND 1,1367 S Lucerne Terrace,28.526253999999998,-81.379977,32806,
183,ELEC,SOUTH MIAMI SOUTH MIAMI,5800 SW 66th St,25.709067,-80.287892,33143,
184,ELEC,HILLS COUNTY RP STEWART 1,3629 Queen Palm Dr,27.975465999999997,-82.33600799999999,33619,
185,ELEC,HILLS COUNTY BLOOMINGDALE 1,1906 Bloomingdale Ave,27.894561,-82.252211,33596,
186,ELEC,SARASOTA PARK PALM AVE UNIT 2,1287 North Palm Avenue,27.335991999999997,-82.543713,34236,
187,ELEC,SARASOTA PARK ST ARMANDS 01,407-415 Monroe Dr,27.317781,-82.575703,34236,
188,ELEC,UNIV OF FLORIDA GARAGE 7 UNIT 1,226 Gale Lemerand Dr.,29.650684000000002,-82.350977,32611,
189,ELEC,SARASOTA PARK CITY HALL 01,1525 1st St,27.337475,-82.540299,34236,
190,ELEC,HILLS COUNTY COUNTY GARAGE 1,710 E Jackson Street,27.948705,-82.454124,33602,
191,ELEC,OUC HARRIS UNIT 01,1200 Hillcrest St,28.552146,-81.363613,32803,
192,ELEC,OUC COO ROSA UNIT 1,300 Liberty Ave,28.538975,-81.37561600000001,32801,
193,ELEC,UNIV OF FLORIDA GARAGE 11 #1,Natural Area Dr,29.636207000000002,-82.368697,32608,
194,ELEC,UNIV OF FLORIDA GARAGE 4 #3,759 Newell Dr,29.645543,-82.34320500000001,32611,
195,ELEC,UNIV OF FLORIDA LEVIN LAW 01,450 Village Dr,29.648467,-82.35944599999999,32603,
196,ELEC,THE FLATS EV CHARGER 01,8300 NW 36th St,25.809712,-80.33094200000001,33166,
197,ELEC,500 OCEAN APTS EV CHARGER 01,101 N Federal Hwy,26.526206,-80.05888399999999,33435,
198,ELEC,UNIV OF FLORIDA EAST CAMPUS 1,2046 NE Waldo Rd,29.672390999999998,-82.29932099999999,32609,
199,ELEC,WINTER PARK CITY HALL,401 S Park Ave,28.594559000000004,-81.352082,32789,
200,ELEC,OUC OC ADMIN BLDG 1,201 S Rosalind Ave,28.539245,-81.374459,32801,
201,ELEC,City of Doral - Government Center,8401 NW 53rd Terrace,25.822094,-80.334406,33166,11/1/2017
202,ELEC,City of Doral - Police Substation Facility,3719 NW 97th Ave,25.807534,-80.353312,33178,1/1/2018
203,ELEC,OUC AVALON PARK 4,3885 Avalon Park E Blvd,28.508671000000003,-81.15454100000001,32828,
204,ELEC,OUC AVALON PARK 5,3843 Avalon Park E Blvd,28.509219,-81.154162,32828,
205,ELEC,ORLANDO CBD EOLA EV1,211 East Robinson St,28.545901,-81.374985,32801,
206,ELEC,OUC OUC OCCC 01,9837 International Dr,28.426476,-81.46390500000001,32819,
207,ELEC,MARLOWS MARLOWS,Mike Roberto Way,28.656678999999997,-81.20352,32765,
208,ELEC,OUC STCL LAKESHORE1,1100 E Lakeshore Blvd,28.259075,-81.281173,34769,
209,ELEC,OBE POWER ICON LAS OLAS 1,590 East Las Olas Blvd,26.118774,-80.137847,33301,
210,ELEC,OUC HARMONY UNIT 2,7251 5 Oaks Dr,28.191152000000002,-81.145697,34773,
211,ELEC,Edenson Dental,109 W Bearss Ave,28.088297999999998,-82.460487,33613,2/15/2018
212,ELEC,WHOLE FOODS APS STATION 2,305 E Altamonte Dr 1000,28.664094,-81.380962,32701,
213,ELEC,UNIV OF FLORIDA GARAGE 8 UNIT 1,Parking Garage 8 (Norman),29.645853000000002,-82.337345,32601,
214,ELEC,CITY OF NPR REC CENTER EVSE,6622-6698 Van Buren St,28.254690999999998,-82.71137399999999,34653,
215,ELEC,SEACOAST BANK 250 ORANGE AVE,250 N Orange Ave,28.544973,-81.379263,32801,
216,ELEC,OUC COO JEFF 02,62 W Washington St,28.543732000000002,-81.380525,32801,
217,ELEC,OUC OSC UNIT 1,800 E Princeton St,28.571109999999997,-81.367993,32803,
218,ELEC,CHARGE WP WP GLASS KNIFE,276 S Orlando Ave,28.595905,-81.364487,32751,
219,ELEC,VALET EV WEST VALET,3720 S Ocean Blvd,26.408340000000003,-80.066975,33487,
220,ELEC,VALET EV NORTH VALET,3700 S Ocean Blvd,26.409209000000004,-80.065784,33487,
221,ELEC,VALET EV SOUTH VALET,3740 S Ocean Blvd,26.407119,-80.065444,33487,
222,ELEC,SHERATON ORL N EV CHARGER 01,600 N Lake Destiny Rd,28.632265000000004,-81.391504,32751,
223,ELEC,WHOLE FOODS MKT SARASOTA ST1,5245 University Pkwy,27.387615999999998,-82.464473,34201,
224,ELEC,WHOLE FOODS MKT SARASOTA ST2,5280 University Pkwy,27.387821999999996,-82.464412,34243,
225,ELEC,WINTER PARK PUBLIC SAFETY,500 N Virginia Ave,28.600828999999997,-81.354718,32789,
226,ELEC,ALLABOARDFLORID FT LAUDERDALE 3,320 NW 2nd St,26.1238,-80.146945,33311,
227,ELEC,Orlando International Premium Outlets,4951 International Dr,28.474459999999997,-81.450252,32819,
228,ELEC,Lake Buena Vista Factory Stores,15657 State Road 535,28.350672999999997,-81.487646,32821,
229,ELEC,Orlando Vineland Premium Outlets,8200 Vineland Ave,28.38891,-81.49063000000001,32821,
230,ELEC,Dadeland Mall,7535 N Kendall Dr,25.691395999999997,-80.312875,33156,
231,ELEC,The Falls,8888 SW 136th St,25.644627,-80.337651,33176,
232,ELEC,Dunlawton Square,3817 S Nova Rd,29.126559999999998,-81.003488,32127,
233,ELEC,Shoppes at Winter Park,495 N Semoran Blvd,28.603686,-81.30682,32792,
234,ELEC,Indian River Village,709 E 3rd Ave,29.02792,-80.894808,32169,
235,ELEC,Coral Square,9469 W Atlantic Blvd,26.242426000000002,-80.249158,33071,
236,ELEC,Miami International Mall,1455 NW 107th Ave,25.78782,-80.36607,33172,
237,ELEC,The Falls,8888 SW 136th St,25.642255,-80.335975,33176,
238,ELEC,Coral Gables City Hall,405 Biltmore Way,25.748977,-80.26446700000001,33134,
239,ELEC,Marketplace at Seminole Towne Center,1401 Wp Ball Blvd,28.79934,-81.33564100000001,32771,
240,ELEC,The Shops at Sunset Place,5701 Sunset Dr,25.705662,-80.286362,33143,
241,ELEC,Town Center at Boca Raton,6000 Glades Rd,26.362184999999997,-80.13195,33431,
242,ELEC,Vizcaya Square Shopping Center,975 N Nob Hill Rd,26.134,-80.28795500000001,33324,
243,ELEC,Sunrise Town Center,3426 N University Dr,26.169601999999998,-80.25455799999999,33351,
244,ELEC,Wilton Manors City Hall,2020 Wilton Dr,26.15428,-80.13988,33305,
245,ELEC,Florida Keys Outlet Center,250 E Palm Dr,25.453656,-80.47366600000001,33034,
246,ELEC,Community First Credit Union,13910 Village Lake Cir,30.141035,-81.544914,32258,
247,ELEC,Dunkin' Donuts,3108 US Highway 98 N,28.080933,-81.966367,33805,
248,ELEC,Dunkin' Donuts,1202 N Broadway Ave,27.906758,-81.842889,33830,
249,ELEC,St. Augustine Outlets,500 Outlet Mall Blvd,29.924822,-81.41194399999999,32084,
250,ELEC,Doubletree Jacksonville Airport,2101 Dixie Clipper Dr,30.489760999999998,-81.67931999999999,32218,
251,ELEC,River City Marketplace,13000 City Station Dr,30.478804999999998,-81.641413,32218,
252,ELEC,Dunkin' Donuts,3820 S Dale Mabry Hwy,27.906575,-82.505459,33611,
253,ELEC,Dunkin' Donuts,1346 W Brandon Blvd,27.937946999999998,-82.303718,33511,
254,ELEC,Dunkin' Donuts,3720 Tampa Rd,28.043597,-82.680138,34677,
255,ELEC,Dunkin' Donuts,9009 20th St,27.638616,-80.51284100000001,32966,
256,ELEC,Dunkin' Donuts,1622 W Kennedy Blvd,27.944390000000002,-82.476433,33606,
257,ELEC,Jacksonville Beach Public Parking,55 N. 2nd St.,30.289191,-81.390651,32250,
258,ELEC,ALLABOARDFLORID WPB 1,501 Fern St,26.710895,-80.055448,33401,
259,ELEC,Publix #1558,2952 Aventura Blvd,25.960264000000002,-80.14118,33180,11/9/2017
260,ELEC,Publix #1562,200 Island Way,27.978859999999997,-82.817276,33767,12/7/2017
261,ELEC,Publix #1559,443 W County Rd 419,28.646284,-81.13725,33768,12/14/2017
262,ELEC,Publix #1554,1740 Polk St,26.012901,-80.14141,33020,2/22/2018
263,ELEC,Publix #621,1920 West Ave,25.795123999999998,-80.14327,33139,3/1/2018
264,ELEC,Publix #1571,8455 NW 53rd Terrace,25.823074,-80.334564,33136,1/11/2018
265,ELEC,CITY OF NPR PEACE HALL EV,6509 Grand Blvd,28.25198,-82.722491,34652,
266,ELEC,ANSON STATION TWO,6261 Sawyer Loop Rd,27.26578,-82.474273,34238,
267,ELEC,OBE POWER UM LIFE SCIENCE,1953 NW 7th Ave,25.794103,-80.206386,33136,
268,ELEC,LEE COUNTY GOV HEITMAN ST.,2058 Cottage St,26.639702000000003,-81.87052800000001,33901,
269,ELEC,WYNDHAM BONNET CREEK STATION 1,9518 Via Encinas,28.360518,-81.53641999999999,32830,
